代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,量比,今开,最高,最低,昨收,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,市盈率动,市盈率TTM,市盈率静,市净率,每股收益,每股净资产,每股公积金,每股未分配利润,加权净资产收益率,毛利率,资产负债率,营业收入,营业收入同比增长,归属净利润,归属净利润同比增长,报告期,总股本,已流通股份,总市值,流通市值,所处行业,上市时间
871245,威博液压,33.23,0.12,0.04,7513.0,25049465.96,1.96,3.08,0.91,33.03,33.68,33.03,33.19,-0.03,-0.03,-42.25,-12.67,72.29,84.23,79.79,4.89,,6.792931339,0.0,0.0,1.67,19.5675535651,40.1522702289,76876371.08,7.6705756085,5710609.8,-16.033793262762,2025-03-31,49695000.0,24355026.0,1651364850.0,809317514.0,工程机械,2022-01-06
870976,视声智能,27.68,1.43,0.39,16348.0,45034617.7,3.88,3.84,1.1,27.3,27.97,26.91,27.29,-0.07,0.0,-17.77,46.77,32.24,37.08,41.19,7.91,,3.501555643,0.0,0.0,5.51,55.7652941628,18.1520508996,61465939.55,27.556684752,15227404.5,53.09881880356,2025-03-31,70953400.0,42627200.0,1963990112.0,1179920896.0,计算机设备,2023-09-01
870866,绿亨科技,10.57,2.03,0.21,90959.0,96110453.82,5.31,9.72,1.01,10.27,10.76,10.21,10.36,0.0,0.09,16.92,49.5,121.24,39.49,38.21,2.57,,4.113112994,0.0,0.0,0.5,50.1161973538,16.4329028047,95519464.4,18.2388531942,3927823.36,-29.122252345798,2025-03-31,180205900.0,93609737.0,1904776363.0,989454920.0,农药兽药,2022-12-09
870726,鸿智科技,18.21,0.5,0.09,23118.0,42428034.28,2.87,2.88,1.16,18.54,18.65,18.13,18.12,0.0,0.11,3.52,39.11,54.89,45.12,45.42,6.26,,2.907176688,0.0,0.0,2.64,17.4017593031,24.4888507005,101530303.07,3.6557226886,7329160.62,3.400453467007,2025-03-31,88361737.0,80182379.0,1609067231.0,1460121122.0,家电行业,2023-08-08
870656,海昇药业,24.3,0.16,0.04,12194.0,29606793.6,2.02,6.1,0.47,24.46,24.55,24.06,24.26,-0.04,-0.37,17.96,55.77,36.65,41.15,38.31,3.01,,8.077929339,0.0,0.0,2.01,42.4212339048,5.3276389712,41982766.72,0.1722943689,13260903.85,-20.906202064862,2025-03-31,80000000.0,20000100.0,1944000000.0,486002430.0,农药兽药,2024-02-02
870508,丰安股份,20.33,-1.26,-0.26,7908.0,16177573.05,2.28,1.93,0.87,20.5,20.73,20.26,20.59,-0.2,-0.29,10.49,62.77,30.84,37.65,38.39,2.66,,7.644886835,0.0,0.0,2.18,33.7345459181,15.0294690922,44659367.66,7.624697863,10255808.2,6.694970908301,2025-03-31,62240000.0,40899548.0,1265339200.0,831487811.0,通用设备,2022-12-16
870436,大地电气,21.82,-0.05,-0.01,28775.0,62692001.92,2.15,3.24,0.4,21.83,22.05,21.58,21.83,0.09,0.18,-8.01,29.73,-58.69,-31.97,-36.18,5.38,,4.053621627,0.0,0.0,-2.27,11.4663902329,70.321668463,268281890.16,40.7353526852,-8781306.69,-588.779463765677,2025-03-31,94476000.0,88868151.0,2061466320.0,1939103055.0,汽车零部件,2021-11-15
870357,雅葆轩,24.99,-1.46,-0.37,27988.0,69491109.66,2.92,6.29,1.06,25.0,25.24,24.5,25.36,0.64,0.44,1.79,36.93,41.46,36.57,41.46,5.73,,4.364769528,0.0,0.0,3.19,19.5060377058,30.6507017642,97027787.27,13.2426541932,12068392.62,114.992930725125,2025-03-31,80080000.0,44514600.0,2001199200.0,1112419854.0,电子元件,2022-11-18
870299,灿能电力,21.14,0.38,0.08,48271.0,101339151.83,7.22,10.71,1.0,20.8,21.86,20.34,21.06,0.05,0.14,30.09,120.21,105.9,74.9,77.87,7.08,,2.986197351,0.0,0.0,1.62,59.1434041939,13.8045077464,22519321.32,11.6437380692,4497030.86,27.510549738497,2025-03-31,90109276.0,45080484.0,1904910095.0,953001432.0,仪器仪表,2022-06-10
870204,沪江材料,21.52,2.18,0.46,19493.0,41325329.39,3.66,3.9,1.13,20.99,21.58,20.81,21.06,0.47,1.03,-4.31,23.39,94.22,100.96,81.15,4.21,,5.116034784,0.0,0.0,1.12,26.488070998,23.467535393,73633043.65,-5.5463184573,5383969.26,-47.669665939931,2025-03-31,94287797.0,49986938.0,2029073391.0,1075718906.0,塑料制品,2022-01-18
870199,倍益康,29.44,4.1,1.16,39048.0,112883848.11,5.94,10.5,1.35,28.32,29.6,27.92,28.28,0.2,0.55,0.72,50.13,-307.77,91.36,72.18,3.85,,7.641667537,0.0,0.0,-0.31,34.4404139326,22.4120341635,50936993.54,1.5371483735,-1628764.91,-138.738965424148,2025-03-31,68109800.0,37201495.0,2005152512.0,1095212013.0,医疗器械,2022-12-01
839946,华阳变速,9.5,-0.21,-0.02,28903.0,27586728.89,2.42,2.98,0.53,9.58,9.64,9.41,9.52,-0.21,-0.31,2.15,49.61,58.63,-707.39,-78.64,5.67,,1.676059706,0.0,0.0,2.45,7.5417805017,67.1960499227,122456694.25,9.353738678,5468111.82,160.583669058659,2025-03-31,134990443.0,97028595.0,1282409209.0,921771653.0,汽车零部件,2021-07-20
839792,东和新材,13.03,0.7,0.09,31819.0,41515680.87,2.09,3.17,1.12,13.08,13.18,12.91,12.94,-0.08,-0.15,8.76,46.9,27.74,39.51,41.39,2.15,,6.06317826,0.0,0.0,1.96,27.7328792068,38.6442455946,146756263.05,-12.020071762,19436103.24,14.582680069321,2025-03-31,165540000.0,100358838.0,2156986200.0,1307675659.0,非金属材料,2023-03-30
839790,联迪信息,42.1,-3.0,-1.3,71300.0,303751393.01,6.06,13.12,1.0,42.2,44.13,41.5,43.4,-0.12,-0.19,-6.88,23.46,101.36,185.19,345.86,9.85,,4.274869718,0.0,0.0,2.46,34.0213197038,4.3770546437,46880557.6,1.3262093925,8199868.8,5973.09275423521,2025-03-31,78967020.0,54348958.0,3324511542.0,2288091132.0,软件开发,2022-09-02
839729,永顺生物,9.8,0.1,0.01,23458.0,23004829.83,1.84,3.05,0.45,9.83,9.9,9.72,9.79,-0.31,-0.31,22.5,47.81,84.6,67.5,66.73,4.22,,2.323818474,0.0,0.0,1.19,56.2521374528,14.9883163387,65456650.96,-1.5622534459,7916030.82,-5.474715623144,2025-03-31,273350000.0,76825041.0,2678830000.0,752885402.0,生物制品,2020-07-27
839725,惠丰钻石,30.06,-0.69,-0.21,22208.0,66547515.38,2.64,5.28,0.55,29.87,30.49,29.69,30.27,0.07,0.2,-11.22,-22.61,-239.04,-2523.08,696.5,4.4,,6.839581942,0.0,0.0,-0.46,16.1409405155,13.0921705905,39984190.35,-35.4182434615,-2869481.09,-233.012627322593,2025-03-31,91275000.0,42077762.0,2743726500.0,1264857526.0,非金属材料,2022-07-18
839719,宁新新材,14.2,1.43,0.2,93768.0,134823435.98,6.79,12.81,0.87,13.85,14.8,13.85,14.0,-0.42,-0.42,12.25,36.28,-18.7,-4.9,-5.1,2.02,,7.038335618,0.0,0.0,-2.66,17.1086593227,62.188097399,69995083.8,-24.9732623791,-17677357.28,-134.448896453431,2025-03-31,93093400.0,73193662.0,1321926280.0,1039350000.0,非金属材料,2023-05-26
839680,*ST广道,6.55,2.99,0.19,38405.0,24882601.04,4.72,8.19,1.21,6.43,6.6,6.3,6.36,0.15,0.0,-69.51,-55.68,-18.01,-14.77,-14.27,6.71,,0.976537522,0.0,0.0,-8.89,53.3652797033,65.2915140776,5597913.0,59.7574879032,-6091309.86,14.62645950038,2025-03-31,66999900.0,46893344.0,438849345.0,307151403.0,软件开发,2021-11-15
839493,并行科技,167.48,6.13,9.68,68762.0,1146355652.28,15.4,16.98,2.9,154.64,178.28,153.98,157.8,-0.01,-0.21,-16.27,136.52,685.57,749.45,817.46,25.2,,6.646525079,0.0,0.0,1.02,25.3258115739,78.0953905974,198273022.42,51.6795238148,3594034.82,43.770153578078,2025-03-31,58848250.0,40493168.0,9855904910.0,6781795777.0,软件开发,2023-11-01
839371,欧福蛋业,11.61,0.0,0.0,29533.0,34241129.22,2.33,1.53,0.63,11.56,11.73,11.46,11.61,-0.34,-0.26,35.79,71.24,34.84,54.94,52.31,4.35,,2.667946575,0.0,0.0,3.06,19.339357005,18.1039006339,226060780.09,-3.0754809149,17113290.34,-11.334991947211,2025-03-31,205445536.0,193653671.0,2385222673.0,2248319120.0,农牧饲渔,2023-01-18
839273,一致魔芋,45.01,-1.51,-0.69,33513.0,151807631.15,3.61,4.95,0.64,45.09,46.25,44.6,45.7,0.0,0.11,127.9,208.29,51.15,50.03,53.56,7.65,,5.880493565,0.0,0.0,3.6,26.0512114926,17.5759961467,152092618.5,35.0260559628,22701930.67,36.94541476212,2025-03-31,103188407.0,67759167.0,4644510199.0,3049840107.0,食品饮料,2023-02-21
838971,天马新材,33.87,1.44,0.48,46428.0,158681916.4,5.3,5.5,0.92,33.3,35.05,33.28,33.39,-0.12,0.27,-1.2,35.05,915.55,108.22,90.38,8.21,,4.125638223,0.0,0.0,0.21,12.2274047924,14.2465077859,57700072.99,15.8169128862,971909.36,-86.976480739645,2025-03-31,105088002.0,84352802.0,3559330628.0,2857029404.0,非金属材料,2022-09-27
838924,广脉科技,31.87,3.95,1.21,102866.0,325544763.68,11.12,16.64,1.84,30.2,33.33,29.92,30.66,-0.03,-0.22,-7.6,111.62,121.57,125.27,125.57,10.98,,2.901748718,0.0,0.0,2.29,23.1156398333,63.2250503851,81074423.27,10.8648443548,7049851.7,0.938800706134,2025-03-31,107571500.0,61813660.0,3428303705.0,1970001344.0,互联网服务,2021-11-03
838837,华原股份,16.79,-0.06,-0.01,18955.0,31820733.14,2.26,1.39,0.95,16.87,16.98,16.6,16.8,0.0,0.06,-11.16,72.03,37.46,37.41,39.36,4.97,,3.376118349,0.0,0.0,3.17,28.1724852337,38.1938769937,152026103.82,12.2375343541,16997869.64,24.773013773458,2025-03-31,151712787.0,136787787.0,2547257694.0,2296666944.0,汽车零部件,2023-05-15
838810,春光智能,22.52,-0.97,-0.22,32489.0,73479951.48,4.27,7.29,0.66,23.0,23.25,22.28,22.74,-0.35,0.18,4.74,160.65,129.44,-36.38,-31.66,6.68,,3.36908546,0.0,0.0,1.3,30.9985917942,50.8701550575,45467443.92,323.0383681093,2979367.29,189.145301318271,2025-03-31,68500000.0,44576818.0,1542620000.0,1003869941.0,专用设备,2022-12-16
838701,豪声电子,28.83,0.17,0.05,8080.0,23303343.33,2.57,1.13,0.93,29.01,29.3,28.56,28.78,-0.03,0.0,-18.31,0.91,82.82,54.73,16.47,3.47,,8.301778427,0.0,0.0,1.05,14.2376266416,23.6343386078,176660869.21,7.7741065297,8528677.02,-93.358062778607,2025-03-31,98000000.0,71576600.0,2825340000.0,2063553378.0,电子元件,2023-07-19
838670,恒进感应,18.93,-0.63,-0.12,25103.0,47946347.79,3.1,3.8,1.32,18.99,19.39,18.8,19.05,0.05,0.05,-17.3,21.97,149.17,117.33,117.99,5.76,,3.284585386,0.0,0.0,0.94,33.8223052196,11.2015347881,22692228.28,62.8385993394,4251222.72,2.94779377509,2025-03-31,134000000.0,66002900.0,2536620000.0,1249434897.0,专用设备,2022-07-05
838402,硅烷科技,9.88,-0.7,-0.07,32854.0,32511342.9,1.81,0.78,0.65,9.9,10.01,9.83,9.95,-0.1,0.2,-7.32,12.4,-80.92,231.7,53.69,2.54,,3.892289965,0.0,0.0,-0.78,0.1941113243,21.2028392776,127429840.0,-39.3124184329,-12883053.31,-127.531834782116,2025-03-31,422060067.0,422060067.0,4169953462.0,4169953462.0,化学原料,2022-09-28
838275,驱动力,11.24,-1.14,-0.13,16353.0,18398391.44,3.25,2.18,0.6,11.51,11.52,11.15,11.37,0.09,0.18,31.31,74.81,440.25,150.93,128.17,7.79,,1.442702599,0.0,0.0,0.43,27.473388353,2.3797707894,14632361.9,-10.7419756138,1017254.46,-67.448308420404,2025-03-31,159377600.0,74975944.0,1791404224.0,842729611.0,农牧饲渔,2021-01-25
838262,太湖雪,26.46,-1.31,-0.35,14232.0,37855343.33,2.72,4.56,0.6,27.11,27.11,26.38,26.81,0.0,0.04,31.12,40.3,56.56,63.61,65.18,5.69,,4.652865078,0.0,0.0,2.44,43.7359199996,32.0601947055,116121330.02,6.9165305763,8083785.13,9.413670069305,2025-03-31,69114185.0,31185407.0,1828761335.0,825165869.0,纺织服装,2022-12-30
838227,XD美登科,59.96,-3.29,-2.04,4686.0,28169948.96,2.77,2.66,1.31,61.05,61.09,59.37,62.0,0.08,-0.13,-1.7,26.1,52.75,54.88,55.88,6.09,,9.848785855,0.0,0.0,2.65,64.4334921051,4.3714104604,37250026.68,7.4025677898,11066474.32,7.379199759773,2025-03-31,38941500.0,17623704.0,2334932340.0,1056717292.0,互联网服务,2022-12-28
838171,邦德股份,17.77,-1.06,-0.19,22042.0,39322575.07,2.73,3.81,0.55,17.8,18.09,17.6,17.96,-0.17,-0.62,7.37,39.59,20.0,24.56,26.21,4.13,,4.30782278,0.0,0.0,5.07,40.9975644492,8.2451194811,113770277.69,32.3732755377,29062236.17,25.805348686817,2025-03-31,130823000.0,57884931.0,2324724710.0,1028615224.0,汽车零部件,2022-06-02
838163,方大新材,17.04,-0.29,-0.05,22153.0,38006318.72,2.75,3.61,0.72,17.28,17.38,16.91,17.09,-0.12,0.06,14.36,21.8,46.41,51.09,49.03,4.6,,3.703639309,0.0,0.0,2.51,14.1759769846,44.1978647803,207674088.65,45.1527495133,11815538.1,-13.240496227516,2025-03-31,128715160.0,61377435.0,2193306326.0,1045871492.0,包装材料,2020-07-27
838030,XD德众汽,7.34,-0.54,-0.04,26446.0,19465531.97,1.76,2.33,0.46,7.38,7.44,7.31,7.38,-0.27,-0.14,-3.17,30.14,217.46,269.14,237.02,2.84,,2.587852031,0.0,0.0,0.32,8.7188239026,67.3665510327,573863961.46,-4.825620567,1509127.22,-30.463010038931,2025-03-31,178839681.0,113474041.0,1312683259.0,832899461.0,汽车服务,2020-11-27
837821,DR则成电,28.4,-0.18,-0.05,62944.0,174905770.16,6.96,8.84,1.99,27.82,29.0,27.02,28.45,-0.04,-0.32,2.2,24.29,211.49,146.18,152.21,7.63,,3.724302028,0.0,0.0,0.89,23.2979594634,35.2160222795,95195671.47,26.6826270294,4644976.69,29.797885988966,2025-03-31,138361899.0,71229124.0,3929477932.0,2022907122.0,电子元件,2022-07-06
837748,路桥信息,59.99,3.9,2.25,98567.0,605020979.4,35.5,15.81,1.13,55.0,74.8,54.3,57.74,0.67,-2.12,109.02,207.33,-175.36,199.17,201.81,14.64,,4.097846204,0.0,0.0,-2.07,27.5788062445,38.8809241496,27790277.44,4.8923646064,-6563169.97,4.40175142118,2025-03-31,76740000.0,62347575.0,4603632600.0,3740231024.0,软件开发,2023-08-16
837663,明阳科技,26.57,-1.34,-0.36,9320.0,24960337.24,2.41,1.92,0.76,27.15,27.19,26.54,26.93,-0.11,-0.15,-9.47,84.26,34.48,33.27,34.58,6.88,,3.86277638,0.0,0.0,5.15,42.527314221,19.461290284,85463130.31,43.272302957,19837078.81,18.53379934987,2025-03-31,102966300.0,48663721.0,2735814591.0,1292995067.0,汽车零部件,2023-03-15
837592,华信永道,58.69,-2.26,-1.36,17703.0,104323594.85,3.01,4.64,0.78,59.8,60.06,58.25,60.05,0.07,-0.03,-11.9,-5.37,-118.51,273.25,303.49,9.55,,6.144886348,0.0,0.0,-1.99,30.0070377395,21.0094576827,22329840.38,30.7612925574,-7694350.8,14.739066515991,2025-03-31,62150000.0,38181216.0,3647583500.0,2240855567.0,软件开发,2023-07-10
837403,康农种业,33.33,2.43,0.79,33158.0,111475911.61,9.9,8.0,1.24,31.96,34.88,31.66,32.54,0.0,-0.45,22.4,55.17,-666.36,33.07,28.64,5.01,,6.656165317,0.0,0.0,-0.18,20.9941167315,43.5131785527,24298661.55,-29.1078955695,-887474.06,-108.717515089463,2025-03-31,70972200.0,41445950.0,2365503426.0,1381393514.0,农牧饲渔,2024-01-18
837344,三元基因,25.24,3.66,0.89,44957.0,113849856.03,7.47,3.96,0.89,24.5,26.18,24.36,24.35,0.16,-0.16,9.41,41.88,-62.74,384.6,138.66,5.05,,4.996057555,0.0,0.0,-1.99,77.1510829443,49.2549674465,45021673.04,-6.1116893478,-12250556.92,-735.271130571177,2025-03-31,121810000.0,113560796.0,3074484400.0,2866274491.0,生物制品,2021-01-08
837242,建邦科技,34.89,-0.48,-0.17,7062.0,24663795.41,1.91,1.93,0.51,35.11,35.38,34.71,35.06,0.2,0.23,1.13,45.8,30.73,20.38,21.57,3.75,,9.295467924,0.0,0.0,3.09,27.7641118774,28.809504787,174777278.9,22.5076447292,18687851.54,49.717686544858,2025-03-31,65838250.0,36619225.0,2297096543.0,1277644760.0,汽车服务,2020-07-27
837212,智新电子,18.33,-1.77,-0.33,17209.0,31885460.28,2.57,3.35,0.5,18.58,18.8,18.32,18.66,-0.27,-0.38,-1.45,26.33,59.69,78.04,110.83,4.64,,3.94856145,0.0,0.0,1.92,11.5367105226,24.1345608523,99299809.66,-16.8989556743,8144927.4,957.50425732028,2025-03-31,106100000.0,51332127.0,1944813000.0,940917888.0,电子元件,2021-06-08
837174,宏裕包材,17.42,1.87,0.32,19894.0,34354035.51,4.68,2.45,1.21,17.1,17.58,16.78,17.1,0.69,0.69,14.38,52.01,51.29,258.43,381.64,2.91,,5.992318139,0.0,0.0,1.43,13.4412370708,44.7361423215,155448123.19,2.4142055964,6906621.37,34.459215424748,2025-03-31,81333334.0,81333334.0,1416826678.0,1416826678.0,塑料制品,2023-08-18
837092,汉鑫科技,45.45,3.91,1.71,34689.0,156582269.92,8.69,10.86,2.12,43.8,46.9,43.1,43.74,-0.11,-0.11,-17.66,29.86,-90.06,157.39,185.59,7.28,,6.240476602,0.0,0.0,-2.0,20.5891519604,42.6940117111,34600505.76,29.0151646302,-7832103.2,25.803086572717,2025-03-31,62079700.0,31929705.0,2821522365.0,1451205092.0,软件开发,2021-11-15
837046,亿能电力,16.51,-1.08,-0.18,30757.0,50987651.67,2.88,5.98,1.14,16.6,16.8,16.32,16.69,0.0,0.0,-1.32,9.92,71.28,117.05,119.64,6.87,,2.402255479,0.0,0.0,2.36,28.7463102159,32.9684746158,38816972.6,-11.7308452784,5856864.22,5.564405373434,2025-03-31,101150000.0,51438737.0,1669986500.0,849253548.0,电网设备,2022-10-13
837023,芭薇股份,21.13,0.0,0.0,41448.0,86886873.68,3.5,9.3,0.49,21.03,21.35,20.61,21.13,-0.05,-0.19,38.01,98.78,68.33,51.14,51.92,6.15,,3.438066828,0.0,0.0,2.13,24.5544737383,48.973096416,162007895.97,40.1473806313,8623070.88,8.809375105261,2025-03-31,111540000.0,44546333.0,2356840200.0,941264016.0,化学制品,2024-03-29
837006,晟楠科技,34.2,-0.15,-0.05,62214.0,217744172.46,6.07,18.14,0.9,34.7,36.25,34.17,34.25,0.0,-0.15,5.52,39.02,1253.71,-357.98,-315.16,9.59,,3.56444087,0.0,0.0,0.19,50.7805826093,37.8797024721,24794088.12,28.709467728,615737.03,210.712357823549,2025-03-31,90287200.0,34291876.0,3087822240.0,1172782159.0,航天航空,2023-05-18
836961,西磁科技,36.7,-0.78,-0.29,27918.0,103152180.7,3.6,7.47,0.92,36.72,37.77,36.44,36.99,0.03,0.27,-5.92,32.49,608.13,210.86,129.38,9.44,,3.888085183,0.0,0.0,0.38,24.9133449232,8.6190529893,25047239.94,-10.7438389991,1068024.18,-87.901016035056,2025-03-31,70790000.0,37369400.0,2597993000.0,1371456980.0,专用设备,2023-12-21
836957,汉维科技,16.18,3.92,0.61,20713.0,32921766.9,5.39,4.85,2.29,15.51,16.23,15.39,15.57,0.12,0.43,13.94,63.77,521.3,124.85,87.11,4.36,,3.713658269,0.0,0.0,0.21,9.1854609186,39.1533480448,139724492.91,17.7697950799,832604.73,-87.858505802016,2025-03-31,107301334.0,42704734.0,1736135584.0,690962596.0,化学原料,2022-12-14
836942,恒立钻具,20.1,-0.45,-0.09,10808.0,21849587.64,2.13,2.62,0.9,20.16,20.48,20.05,20.19,0.0,-0.5,13.43,45.76,24.43,27.21,32.83,2.47,,8.147201635,0.0,0.0,2.56,39.3277288553,21.0285309254,39411931.94,-9.0193310721,12613728.28,159.99598834079,2025-03-31,61327100.0,41252514.0,1232674710.0,829175531.0,专用设备,2022-12-08
836892,广咨国际,15.95,3.3,0.51,38056.0,60621129.81,6.28,2.6,1.87,15.5,16.28,15.31,15.44,0.13,0.31,32.59,69.14,102.1,27.47,27.75,8.03,,1.986450606,0.0,0.0,1.55,31.7711682428,47.4999901003,86870075.06,5.0487027785,6652973.59,17.611481710826,2025-03-31,170351353.0,146216069.0,2717104080.0,2332146301.0,工程咨询服务,2021-10-28
836871,派特尔,15.47,-1.21,-0.19,4599.0,7149070.38,2.11,1.04,0.56,15.74,15.74,15.41,15.66,0.0,-0.39,4.18,55.95,94.0,48.55,44.92,5.24,,2.949754,0.0,0.0,1.33,27.2384541907,15.6691379431,39563680.65,18.3912135733,3496545.8,-38.465758276176,2025-03-31,84985577.0,44187733.0,1314726876.0,683584230.0,塑料制品,2022-07-22
836826,盖世食品,13.24,-0.9,-0.12,35664.0,47420685.06,2.4,5.72,0.69,13.49,13.49,13.17,13.36,0.0,0.3,10.61,27.31,52.3,43.85,45.29,5.28,,2.505664378,0.0,0.0,2.56,17.4063511148,31.3133148295,129982390.34,22.3199150106,8892770.01,17.845748311086,2025-03-31,140515814.0,62361286.0,1860429377.0,825663427.0,食品饮料,2021-01-12
836807,奔朗新材,11.56,-1.11,-0.13,59595.0,68754193.17,2.48,4.82,0.78,11.51,11.69,11.4,11.69,-0.17,-0.6,4.9,46.51,90.3,100.47,86.2,2.28,,5.064876493,0.0,0.0,0.62,28.7573097185,26.1144479733,116919385.19,2.4052730344,5820953.12,-37.319438120673,2025-03-31,181880000.0,123632757.0,2102532800.0,1429194671.0,非金属材料,2022-12-20
836720,吉冈精密,20.54,-0.53,-0.11,15599.0,32023208.69,1.65,3.05,0.71,20.62,20.72,20.38,20.65,0.34,0.34,-12.07,33.38,62.4,63.1,68.85,7.81,,2.628902778,0.0,0.0,3.18,20.4826582797,43.7473573255,155180188.85,48.446834672,15653350.48,49.274871468087,2025-03-31,190219400.0,51134559.0,3907106476.0,1050303842.0,通用设备,2021-11-24
836717,瑞星股份,12.26,0.08,0.01,10737.0,13090154.87,3.1,2.56,0.98,12.23,12.35,11.97,12.25,-0.16,0.0,6.52,44.58,359.39,89.29,87.77,2.48,,4.937137759,0.0,0.0,0.17,32.8080078844,15.8295114091,26386972.17,-18.0265516389,978017.72,-21.863336786357,2025-03-31,114680000.0,41880000.0,1405976800.0,513448800.0,专用设备,2023-07-03
836699,海达尔,47.93,-0.29,-0.14,2282.0,10955343.27,1.1,1.09,0.61,48.2,48.23,47.7,48.07,-0.19,-0.06,-12.23,25.47,28.44,25.87,26.87,6.69,,7.166191257,0.0,0.0,6.06,29.1196823561,38.5489898173,94450066.26,4.5602156725,19222036.83,19.577527259447,2025-03-31,45625300.0,20875300.0,2186820629.0,1000553129.0,通用设备,2023-05-09
836675,秉扬科技,12.47,-0.24,-0.03,8369.0,10444676.84,1.76,1.06,0.53,12.62,12.62,12.4,12.5,0.08,0.4,13.47,49.7,26.42,44.19,42.33,3.63,,3.433123665,0.0,0.0,3.3,24.8651171971,31.0940409147,133571655.29,-7.6406027228,20313392.27,-9.499737419091,2025-03-31,172164000.0,78972870.0,2146885080.0,984791689.0,非金属材料,2020-12-28
836547,无锡晶海,26.83,-2.15,-0.59,30545.0,82914238.3,4.38,8.58,0.65,27.44,27.83,26.63,27.42,0.3,0.15,36.33,73.77,27.24,44.06,48.64,3.13,,8.578874032,0.0,0.0,2.85,32.2429224401,19.7238034749,104177997.52,13.0425512822,19132669.99,30.387660048937,2025-03-31,77688000.0,35604000.0,2084369040.0,955255320.0,化学制药,2023-12-12
836504,博迅生物,26.68,-0.45,-0.12,5253.0,14091878.68,2.5,3.07,0.7,26.86,27.18,26.51,26.8,-0.15,-0.22,13.92,51.25,233.16,72.77,73.12,6.0,,4.447668001,0.0,0.0,0.49,45.3942083682,20.7532217214,23152939.5,-1.571023293,1239648.33,6.61826790824,2025-03-31,43333100.0,17097703.0,1156127108.0,456166716.0,仪器仪表,2023-08-17
836433,大唐药业,7.74,0.0,0.0,51836.0,40002240.37,2.07,3.06,0.64,7.77,7.81,7.65,7.74,0.39,0.39,11.05,27.93,384.21,187.0,188.0,4.27,,1.814382789,0.0,0.0,0.27,63.4335912898,25.3102188466,45426052.56,19.2168330135,1288881.3,4.559806643406,2025-03-31,255919681.0,169355422.0,1980818331.0,1310810966.0,中药,2020-07-27
836422,润普食品,14.5,0.69,0.1,16085.0,23218003.54,3.06,2.43,0.91,14.52,14.58,14.14,14.4,-0.07,0.0,15.81,49.33,163.21,100.79,85.77,3.11,,4.664196464,0.0,0.0,0.46,8.7593274676,13.6872582208,119347851.29,-12.0338020804,1965198.35,-53.144209084315,2025-03-31,88482710.0,66222710.0,1282999295.0,960229295.0,食品饮料,2023-03-01
836419,万德股份,15.69,4.39,0.66,135271.0,210024581.01,10.84,21.47,2.88,14.75,16.34,14.71,15.03,-0.7,-1.2,25.32,62.59,65.22,54.49,45.71,2.72,,5.757917778,0.0,0.0,1.05,22.3834350621,11.7690609227,104551042.3,-30.4028238942,5368328.47,-47.885315956738,2025-03-31,89258104.0,62994354.0,1400459652.0,988381414.0,化学制品,2023-09-15
836414,欧普泰,14.5,1.61,0.23,28140.0,40717856.23,4.34,5.09,0.62,14.38,14.82,14.2,14.27,0.0,-0.14,-17.43,32.91,-145.76,-55.48,-70.36,4.02,,3.603279966,0.0,0.0,-0.69,36.468754029,24.3572647476,16370492.08,-35.6837856276,-1983307.57,-181.771597976423,2025-03-31,79748171.0,55275836.0,1156348480.0,801499622.0,专用设备,2022-12-12
836395,朗鸿科技,15.18,0.6,0.09,29927.0,45430930.77,4.64,2.88,1.76,15.65,15.65,14.95,15.09,0.0,0.07,-5.95,46.81,38.91,36.15,39.97,11.64,,1.303859911,0.0,0.0,6.89,61.9484965303,20.8664425964,47438663.69,68.7758623897,14882621.32,69.93488012599,2025-03-31,152585704.0,103738024.0,2316250987.0,1574743204.0,电子元件,2022-09-01
836270,天铭科技,18.06,1.52,0.27,18990.0,34075699.44,2.53,2.34,0.43,17.89,18.14,17.69,17.79,0.11,0.06,22.03,73.15,50.44,32.26,30.38,4.94,,3.654816036,0.0,0.0,2.18,41.9709421662,11.0948996448,41955560.35,-11.8288826297,9364692.55,-27.920806202656,2025-03-31,104616000.0,81158317.0,1889364960.0,1465719205.0,汽车零部件,2022-09-02
836263,中航泰达,14.54,-0.95,-0.14,35502.0,52096531.93,2.25,3.46,0.47,14.79,14.87,14.54,14.68,-0.07,-0.07,-19.22,90.81,33.03,29.6,37.98,3.58,,4.064362794,0.0,0.0,2.74,27.4206692068,46.4971208806,79055552.68,-6.0462875075,15543353.37,6554.01137693208,2025-03-31,141242896.0,102593737.0,2053671708.0,1491712936.0,环保行业,2020-07-27
